,player_name,team_abbreviation,age,player_height,player_weight,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,allstar,was_allstar,previous_allstars,scaled_gp,western_conf
9053,Victor Oladipo,ORL,24.0,193.04,95.25431999999999,16.0,4.8,3.9,-0.6,0.022,0.135,0.228,0.534,0.182,2015,0,0,0,0.8780487804878049,False
9054,Wayne Ellington,BKN,28.0,193.04,90.7184,7.7,2.3,1.1,-10.6,0.013,0.107,0.17600000000000002,0.498,0.08199999999999999,2015,0,0,0,0.926829268292683,False
9055,Wesley Johnson,LAC,28.0,200.66,97.52228,6.9,3.1,0.6,3.3,0.024,0.13699999999999998,0.157,0.513,0.045,2015,0,0,0,0.975609756097561,True
9056,Wesley Matthews,DAL,29.0,195.58,99.79024,12.5,3.1,1.9,2.7,0.011,0.08900000000000001,0.174,0.532,0.08800000000000001,2015,0,0,0,0.9512195121951219,True
9057,Will Barton,DEN,25.0,198.12,79.3786,14.4,5.8,2.5,-3.5,0.028,0.202,0.231,0.535,0.147,2015,0,0,0,1.0,True
9058,Willie Cauley-Stein,SAC,22.0,213.36,108.86208,7.0,5.3,0.6,-2.7,0.105,0.166,0.133,0.588,0.038,2015,0,0,0,0.8048780487804879,True
9062,Zach Randolph,MEM,34.0,205.74,117.93392,15.3,7.8,2.1,-2.0,0.1,0.21,0.247,0.519,0.125,2015,0,0,2,0.8292682926829268,True
9063,Zach LaVine,MIN,21.0,195.58,85.728888,14.0,2.8,3.1,-5.5,0.014,0.1,0.233,0.5479999999999999,0.187,2015,0,0,0,1.0,True
9064,George Hill,IND,30.0,190.5,85.275296,12.1,4.0,3.5,2.5,0.026,0.105,0.16,0.555,0.157,2015,0,0,0,0.9024390243902439,False
9065,Giannis Antetokounmpo,MIL,21.0,210.82,100.697424,16.9,7.7,4.3,-2.6,0.047,0.202,0.223,0.5660000000000001,0.195,2015,0,0,0,0.975609756097561,False
9067,Gerald Green,MIA,30.0,200.66,92.98636,8.9,2.4,0.8,1.3,0.019,0.096,0.198,0.491,0.057,2015,0,0,0,0.8414634146341463,False
9068,Gordon Hayward,UTA,26.0,203.2,102.511792,19.7,5.0,3.7,1.0,0.025,0.135,0.256,0.5589999999999999,0.181,2015,0,0,0,0.975609756097561,True
9069,Goran Dragic,MIA,30.0,190.5,86.18248,14.1,3.8,5.8,4.1,0.026,0.101,0.215,0.537,0.276,2015,0,0,0,0.8780487804878049,False
9070,Greg Monroe,MIL,26.0,210.82,120.20188,15.3,8.8,2.3,-2.7,0.109,0.239,0.234,0.562,0.128,2015,0,0,0,0.9634146341463414,False
9072,Zaza Pachulia,DAL,32.0,210.82,124.7378,8.6,9.4,1.7,0.9,0.13699999999999998,0.262,0.16399999999999998,0.55,0.101,2015,0,0,0,0.926829268292683,True
9073,Gorgui Dieng,MIN,26.0,210.82,109.31567199999999,10.1,7.1,1.7,0.8,0.086,0.222,0.16899999999999998,0.601,0.099,2015,0,0,0,1.0,True
9074,Gerald Henderson,POR,28.0,195.58,97.52228,8.7,2.9,1.0,1.6,0.023,0.13699999999999998,0.203,0.526,0.084,2015,0,0,0,0.8780487804878049,True
9077,Anthony Davis,NOP,24.0,210.82,114.758776,28.0,11.8,2.1,1.7,0.067,0.269,0.326,0.58,0.11,2016,1,1,3,0.9146341463414634,True
9078,Andrew Wiggins,MIN,22.0,203.2,90.264808,23.6,4.0,2.3,-0.5,0.039,0.087,0.28800000000000003,0.534,0.104,2016,0,0,0,1.0,True
9080,Andrew Harrison,MEM,22.0,198.12,96.615096,5.9,1.9,2.8,-0.3,0.017,0.09,0.16399999999999998,0.477,0.209,2016,0,0,0,0.8780487804878049,True
9081,Andrew Bogut,CLE,32.0,213.36,117.93392,2.9,8.1,1.8,-1.7,0.103,0.32,0.106,0.46,0.133,2016,0,0,0,0.32926829268292684,False
9082,Amir Johnson,BOS,30.0,205.74,108.86208,6.5,4.6,1.8,8.0,0.084,0.16899999999999998,0.138,0.628,0.125,2016,0,0,0,0.975609756097561,False
9083,Andre Iguodala,GSW,33.0,198.12,97.52228,7.6,4.0,3.4,13.4,0.03,0.131,0.113,0.624,0.16899999999999998,2016,0,0,1,0.926829268292683,True
9084,Andre Drummond,DET,23.0,210.82,126.552168,13.6,13.8,1.1,-6.3,0.146,0.373,0.224,0.518,0.06,2016,0,1,1,0.9878048780487805,False
9087,Allen Crabbe,POR,25.0,198.12,97.52228,10.7,2.9,1.2,-2.8,0.009000000000000001,0.105,0.149,0.602,0.063,2016,0,0,0,0.9634146341463414,True
9088,Alexis Ajinca,NOP,29.0,218.44,112.490816,5.3,4.5,0.3,-4.7,0.084,0.225,0.171,0.529,0.031,2016,0,0,0,0.47560975609756095,True
9090,Alex Poythress,PHI,23.0,200.66,107.954896,10.7,4.8,0.8,-9.6,0.073,0.13699999999999998,0.166,0.5479999999999999,0.052000000000000005,2016,0,0,0,0.07317073170731707,False
9091,Alex Len,PHX,24.0,215.9,117.93392,8.0,6.6,0.6,-11.1,0.104,0.251,0.17600000000000002,0.5529999999999999,0.043,2016,0,0,0,0.9390243902439024,True
9092,Andre Roberson,OKC,25.0,200.66,95.25431999999999,6.6,5.1,1.0,2.8,0.046,0.138,0.1,0.51,0.045,2016,0,0,0,0.9634146341463414,False
9093,Anthony Tolliver,SAC,32.0,203.2,108.86208,7.1,3.6,1.2,-4.8,0.041,0.14800000000000002,0.135,0.595,0.077,2016,0,0,0,0.7926829268292683,True
9096,Brandon Ingram,LAL,19.0,205.74,86.18248,9.4,4.0,2.1,-8.0,0.028,0.128,0.16899999999999998,0.474,0.105,2016,0,0,0,0.9634146341463414,True
9099,Brandan Wright,MEM,29.0,208.28,95.25431999999999,6.8,2.8,0.5,3.9,0.078,0.115,0.166,0.628,0.06,2016,0,0,0,0.34146341463414637,True
9100,Bradley Beal,WAS,24.0,195.58,93.893544,23.1,3.1,3.5,5.6,0.022,0.078,0.263,0.604,0.154,2016,0,0,0,0.9390243902439024,False
9102,Bojan Bogdanovic,WAS,28.0,203.2,102.0582,13.7,3.4,1.4,-7.0,0.02,0.124,0.224,0.585,0.086,2016,0,0,0,0.9878048780487805,False
9103,Bobby Portis,CHI,22.0,210.82,111.583632,6.8,4.6,0.5,-4.3,0.078,0.242,0.193,0.545,0.059,2016,0,0,0,0.7804878048780488,False
9104,Archie Goodwin,BKN,22.0,195.58,92.98636,7.3,1.9,1.6,-5.4,0.039,0.106,0.209,0.6509999999999999,0.18600000000000005,2016,0,0,0,0.18292682926829268,False
9106,Beno Udrih,DET,34.0,190.5,92.98636,5.8,1.5,3.4,5.4,0.012,0.102,0.201,0.535,0.364,2016,0,0,0,0.47560975609756095,False
9107,Ben McLemore,SAC,24.0,195.58,88.45044,8.1,2.1,0.8,-6.5,0.019,0.106,0.201,0.5379999999999999,0.068,2016,0,0,0,0.7439024390243902,True
9110,Avery Bradley,BOS,26.0,187.96,81.64656,16.3,6.1,2.2,1.2,0.04,0.161,0.218,0.5479999999999999,0.107,2016,0,0,0,0.6707317073170732,False
9111,Austin Rivers,LAC,24.0,193.04,90.7184,12.0,2.2,2.8,-0.1,0.011,0.076,0.203,0.545,0.155,2016,0,0,0,0.9024390243902439,True
9112,Arron Afflalo,SAC,31.0,195.58,95.25431999999999,8.4,2.0,1.3,-7.7,0.006999999999999999,0.087,0.147,0.5589999999999999,0.077,2016,0,0,0,0.7439024390243902,True
9114,Blake Griffin,LAC,28.0,208.28,113.851592,21.6,8.1,4.9,10.6,0.064,0.204,0.278,0.569,0.235,2016,0,0,5,0.7439024390243902,True
9115,Alec Burks,UTA,25.0,198.12,97.068688,6.7,2.9,0.7,0.1,0.029,0.18,0.219,0.501,0.07400000000000001,2016,0,0,0,0.5121951219512195,True
9116,Vince Carter,MEM,40.0,198.12,99.79024,8.0,3.1,1.8,3.6,0.023,0.128,0.149,0.542,0.112,2016,0,0,8,0.8902439024390244,True
9120,Victor Oladipo,OKC,25.0,193.04,95.25431999999999,15.9,4.3,2.6,2.5,0.019,0.123,0.213,0.534,0.122,2016,0,0,0,0.8170731707317073,False
9122,Wayne Ellington,MIA,29.0,193.04,90.7184,10.5,2.1,1.1,2.7,0.013,0.087,0.179,0.565,0.07,2016,0,0,0,0.7560975609756098,False
9125,Wesley Matthews,DAL,30.0,195.58,99.79024,13.5,3.5,2.9,-3.5,0.008,0.117,0.196,0.5329999999999999,0.138,2016,0,0,0,0.8902439024390244,True
9126,Tyson Chandler,PHX,34.0,215.9,108.86208,8.4,11.5,0.6,-2.9,0.127,0.339,0.113,0.703,0.033,2016,0,0,1,0.573170731707317,True
9127,Will Barton,DEN,26.0,198.12,79.3786,13.7,4.3,3.4,-2.9,0.037000000000000005,0.132,0.211,0.547,0.185,2016,0,0,0,0.7317073170731707,True
9128,Willie Reed,MIA,27.0,210.82,111.13004,5.3,4.7,0.4,2.6,0.135,0.223,0.153,0.578,0.04,2016,0,0,0,0.8658536585365854,False
9129,Willy Hernangomez,NYK,23.0,210.82,108.86208,8.2,7.0,1.3,-2.8,0.142,0.263,0.202,0.564,0.116,2016,0,0,0,0.8780487804878049,False
9130,Wilson Chandler,DEN,30.0,203.2,102.0582,15.7,6.5,2.0,-1.7,0.052000000000000005,0.17800000000000002,0.221,0.545,0.097,2016,0,0,0,0.8658536585365854,True
9131,Yogi Ferrell,DAL,24.0,182.88,81.64656,10.0,2.4,3.7,-4.1,0.018000000000000002,0.091,0.196,0.5329999999999999,0.232,2016,0,0,0,0.5609756097560976,True
9132,Zach LaVine,MIN,22.0,195.58,83.91452,18.9,3.4,3.0,-3.6,0.012,0.098,0.218,0.5760000000000001,0.128,2016,0,0,0,0.573170731707317,True
9133,Zach Randolph,MEM,35.0,205.74,117.93392,14.1,8.2,1.7,-1.1,0.113,0.28,0.285,0.49,0.131,2016,0,0,2,0.8902439024390244,True
9134,Zaza Pachulia,GSW,33.0,210.82,124.7378,6.1,5.9,1.9,15.8,0.13,0.225,0.151,0.588,0.131,2016,0,0,0,0.8536585365853658,True
9135,Brandon Jennings,WAS,27.0,185.42,77.11064,7.1,2.4,4.9,-3.0,0.018000000000000002,0.1,0.175,0.479,0.308,2016,0,0,0,0.9878048780487805,False
9136,Willie Cauley-Stein,SAC,23.0,213.36,108.86208,8.1,4.5,1.1,-6.3,0.069,0.2,0.199,0.5579999999999999,0.093,2016,0,0,0,0.9146341463414634,True
9137,Alan Williams,PHX,24.0,203.2,117.93392,7.4,6.2,0.5,-0.3,0.138,0.293,0.206,0.547,0.049,2016,0,0,0,0.573170731707317,True
9138,Tyreke Evans,SAC,27.0,198.12,99.79024,10.3,3.4,3.1,-8.6,0.017,0.17800000000000002,0.27,0.501,0.281,2016,0,0,0,0.4878048780487805,True
9139,Tyler Ulis,PHX,21.0,177.8,68.0388,7.3,1.6,3.7,-6.5,0.018000000000000002,0.073,0.202,0.474,0.297,2016,0,0,0,0.7439024390243902,True
9140,Al-Farouq Aminu,POR,26.0,205.74,99.79024,8.7,7.4,1.6,1.8,0.049,0.232,0.158,0.506,0.08199999999999999,2016,0,0,0,0.7439024390243902,True
9141,Al Jefferson,IND,32.0,208.28,131.088088,8.1,4.2,0.9,-5.8,0.086,0.251,0.26,0.526,0.114,2016,0,0,0,0.8048780487804879,False
9142,Al Horford,BOS,31.0,208.28,111.13004,14.0,6.8,5.0,5.0,0.049,0.183,0.199,0.5529999999999999,0.239,2016,0,1,4,0.8292682926829268,False
9145,Aaron Gordon,ORL,21.0,205.74,99.79024,12.7,5.1,1.9,-2.8,0.054000000000000006,0.141,0.2,0.53,0.097,2016,0,0,0,0.975609756097561,False
9149,Trevor Ariza,HOU,32.0,203.2,97.52228,11.7,5.7,2.2,5.7,0.021,0.162,0.141,0.5479999999999999,0.08800000000000001,2016,0,0,0,0.975609756097561,True
9151,Trey Lyles,UTA,21.0,208.28,106.140528,6.2,3.3,1.0,0.9,0.047,0.17800000000000002,0.214,0.464,0.098,2016,0,0,0,0.8658536585365854,True
9152,Tristan Thompson,CLE,26.0,205.74,107.954896,8.1,9.2,1.0,2.9,0.135,0.196,0.112,0.594,0.046,2016,0,0,0,0.9512195121951219,False
9153,Troy Daniels,MEM,25.0,193.04,92.98636,8.2,1.5,0.7,0.3,0.02,0.077,0.21,0.531,0.065,2016,0,0,0,0.8170731707317073,True
9155,Ty Lawson,SAC,29.0,180.34,88.45044,9.9,2.6,4.8,-4.2,0.029,0.087,0.193,0.551,0.3,2016,0,0,0,0.8414634146341463,True
9157,Tyler Johnson,MIA,25.0,193.04,84.368112,13.7,4.0,3.2,0.5,0.025,0.125,0.207,0.535,0.17,2016,0,0,0,0.8902439024390244,False
9158,Trevor Booker,BKN,29.0,203.2,103.418976,10.0,8.0,1.9,-7.9,0.08900000000000001,0.251,0.188,0.5539999999999999,0.131,2016,0,0,0,0.8658536585365854,False
9159,Brandon Knight,PHX,25.0,190.5,88.45044,11.0,2.2,2.4,-12.1,0.023,0.094,0.253,0.502,0.194,2016,0,0,0,0.6585365853658537,True
9160,Bismack Biyombo,ORL,24.0,205.74,115.66596,6.0,7.0,0.9,-9.4,0.094,0.256,0.135,0.546,0.065,2016,0,0,0,0.9878048780487805,False
9164,Kyle O'Quinn,NYK,27.0,208.28,113.398,6.3,5.6,1.5,-6.8,0.138,0.25,0.18600000000000005,0.552,0.149,2016,0,0,0,0.9634146341463414,False
9165,Kyle Lowry,TOR,31.0,182.88,92.98636,22.4,4.8,7.0,8.2,0.024,0.121,0.249,0.623,0.293,2016,1,1,2,0.7317073170731707,False
9166,Kyle Korver,CLE,36.0,200.66,96.161504,10.1,2.8,1.6,-4.9,0.005,0.114,0.151,0.635,0.093,2016,0,0,1,0.8170731707317073,False
9168,Kristaps Porzingis,NYK,21.0,220.98,108.86208,18.1,7.2,1.5,-3.1,0.056,0.177,0.244,0.546,0.073,2016,0,0,0,0.8048780487804879,False
9171,Kosta Koufos,SAC,28.0,213.36,120.20188,6.6,5.7,0.7,-5.7,0.095,0.223,0.154,0.56,0.053,2016,0,0,0,0.8658536585365854,True
9172,Klay Thompson,GSW,27.0,200.66,97.52228,22.3,3.7,2.1,14.7,0.022,0.091,0.262,0.5920000000000001,0.09,2016,1,1,2,0.9512195121951219,True
9173,Khris Middleton,MIL,25.0,203.2,106.140528,14.7,4.2,3.4,5.7,0.015,0.153,0.232,0.57,0.175,2016,0,0,0,0.35365853658536583,False
9176,Kyrie Irving,CLE,25.0,190.5,87.543256,25.2,3.2,5.8,5.1,0.023,0.075,0.302,0.58,0.278,2016,1,0,3,0.8780487804878049,False
9177,Kevin Love,CLE,28.0,208.28,113.851592,19.0,11.1,1.9,7.2,0.087,0.295,0.255,0.573,0.093,2016,1,0,3,0.7317073170731707,False
9178,Kentavious Caldwell-Pope,DET,24.0,195.58,92.98636,13.8,3.3,2.5,-4.0,0.022,0.087,0.191,0.519,0.111,2016,0,0,0,0.926829268292683,False
9179,Kent Bazemore,ATL,27.0,195.58,91.171992,11.0,3.2,2.4,-2.3,0.026,0.1,0.204,0.504,0.14,2016,0,0,0,0.8902439024390244,False
9180,Kenneth Faried,DEN,27.0,203.2,103.418976,9.6,7.6,0.9,-3.1,0.157,0.243,0.181,0.588,0.064,2016,0,0,0,0.7439024390243902,True
9181,Kemba Walker,CHA,27.0,185.42,83.46092800000002,23.2,3.9,5.5,3.6,0.018000000000000002,0.107,0.29100000000000004,0.569,0.282,2016,1,0,0,0.9634146341463414,False
9182,Kelly Oubre Jr.,WAS,21.0,200.66,92.98636,6.3,3.3,0.6,0.4,0.044,0.138,0.147,0.516,0.042,2016,0,0,0,0.9634146341463414,False
9183,Kelly Olynyk,BOS,26.0,213.36,107.954896,9.0,4.8,2.0,-0.4,0.053,0.207,0.188,0.603,0.159,2016,0,0,0,0.9146341463414634,False
9185,Kawhi Leonard,SAS,26.0,200.66,104.32616,25.5,5.8,3.5,8.6,0.038,0.16,0.312,0.61,0.182,2016,1,1,1,0.9024390243902439,True
9186,Karl-Anthony Towns,MIN,21.0,213.36,110.676448,25.1,12.3,2.7,-0.9,0.114,0.277,0.274,0.618,0.127,2016,0,0,0,1.0,True
9188,Jusuf Nurkic,POR,22.0,213.36,127.00576,10.2,7.2,1.9,-2.1,0.124,0.236,0.235,0.528,0.142,2016,0,0,0,0.7926829268292683,True
9189,Justise Winslow,MIA,21.0,200.66,102.0582,10.9,5.2,3.7,-0.4,0.04,0.122,0.2,0.399,0.153,2016,0,0,0,0.21951219512195122,False
9190,Justin Holiday,NYK,28.0,198.12,83.91452,7.7,2.7,1.2,-1.7,0.018000000000000002,0.13,0.16899999999999998,0.5489999999999999,0.095,2016,0,0,0,1.0,False
9192,Kevin Durant,GSW,28.0,205.74,108.86208,25.1,8.3,4.8,16.0,0.023,0.232,0.276,0.6509999999999999,0.218,2016,1,1,7,0.7560975609756098,True
9193,Justin Hamilton,BKN,27.0,213.36,115.66596,6.9,4.1,0.9,-11.3,0.062,0.172,0.162,0.55,0.07400000000000001,2016,0,0,0,0.7804878048780488,False
9194,LaMarcus Aldridge,SAS,31.0,210.82,117.93392,17.3,7.3,1.9,6.1,0.084,0.171,0.249,0.532,0.1,2016,0,1,5,0.8780487804878049,True
9195,Lance Stephenson,IND,26.0,195.58,104.32616,6.8,2.9,3.3,1.6,0.012,0.149,0.185,0.485,0.254,2016,0,0,0,0.21951219512195122,False
9196,Marquese Chriss,PHX,19.0,208.28,105.68693600000002,9.2,4.2,0.7,-10.8,0.058,0.16399999999999998,0.196,0.529,0.051,2016,0,0,0,1.0,True
9197,Markieff Morris,WAS,27.0,208.28,111.13004,14.0,6.5,1.7,3.9,0.051,0.18,0.204,0.54,0.076,2016,0,0,0,0.926829268292683,False
9199,Marcus Thornton,WAS,30.0,193.04,92.98636,6.6,2.3,1.2,-12.7,0.043,0.12,0.188,0.494,0.108,2016,0,0,0,0.4024390243902439,False
9200,Marcus Smart,BOS,23.0,193.04,99.79024,10.6,3.9,4.6,2.5,0.036000000000000004,0.107,0.185,0.486,0.226,2016,0,0,0,0.9634146341463414,False
9201,Marcus Morris,DET,27.0,205.74,106.59412,14.0,4.6,2.0,-2.8,0.031,0.127,0.202,0.508,0.095,2016,0,0,0,0.9634146341463414,False
9203,Marco Belinelli,CHA,31.0,195.58,95.25431999999999,10.5,2.4,2.0,-0.1,0.009000000000000001,0.104,0.193,0.5660000000000001,0.131,2016,0,0,0,0.9024390243902439,False
9204,Marcin Gortat,WAS,33.0,210.82,108.86208,10.8,10.4,1.5,2.8,0.104,0.269,0.147,0.593,0.065,2016,0,0,0,1.0,False
9206,Marc Gasol,MEM,32.0,215.9,115.66596,19.5,6.3,4.6,1.4,0.027000000000000003,0.19,0.267,0.5539999999999999,0.246,2016,1,0,2,0.9024390243902439,True
9207,Manu Ginobili,SAS,39.0,198.12,92.98636,7.5,2.3,2.7,10.4,0.025,0.113,0.195,0.532,0.199,2016,0,0,2,0.8414634146341463,True
9213,Luol Deng,LAL,32.0,205.74,99.79024,7.6,5.3,1.3,-6.4,0.044,0.172,0.14300000000000002,0.47,0.073,2016,0,0,2,0.6829268292682927,True
9218,Lou Williams,HOU,30.0,185.42,79.3786,17.5,2.5,3.0,-0.4,0.014,0.096,0.28300000000000003,0.593,0.193,2016,0,0,0,0.9878048780487805,True
9220,LeBron James,CLE,32.0,203.2,113.398,26.4,8.6,8.7,7.7,0.04,0.209,0.297,0.619,0.388,2016,1,1,12,0.9024390243902439,False
9223,Larry Nance Jr.,LAL,24.0,205.74,104.32616,7.1,5.9,1.5,-5.0,0.08900000000000001,0.204,0.134,0.5670000000000001,0.096,2016,0,0,0,0.7682926829268293,True
9224,Langston Galloway,SAC,25.0,187.96,90.7184,7.9,2.1,1.3,-1.5,0.019,0.094,0.185,0.51,0.098,2016,0,0,0,0.9024390243902439,True
9226,Malcolm Brogdon,MIL,24.0,195.58,97.52228,10.2,2.8,4.2,2.7,0.028,0.097,0.18600000000000005,0.555,0.239,2016,0,0,0,0.9146341463414634,False
9227,Justin Anderson,PHI,23.0,198.12,103.418976,7.1,3.3,0.9,-6.6,0.06,0.173,0.206,0.537,0.08900000000000001,2016,0,0,0,0.9146341463414634,False
9228,Julius Randle,LAL,22.0,205.74,113.398,13.2,8.6,3.6,-10.2,0.07400000000000001,0.254,0.215,0.5429999999999999,0.195,2016,0,0,0,0.9024390243902439,True
9230,Jeremy Lamb,CHA,25.0,195.58,83.91452,9.7,4.3,1.2,-1.1,0.029,0.224,0.235,0.55,0.113,2016,0,0,0,0.7560975609756098,False
9233,Jeff Teague,IND,29.0,187.96,84.368112,15.3,4.0,7.8,1.2,0.014,0.123,0.221,0.574,0.359,2016,0,0,1,1.0,False
9234,Jeff Green,ORL,30.0,205.74,106.59412,9.2,3.1,1.2,-9.1,0.027000000000000003,0.125,0.204,0.505,0.08900000000000001,2016,0,0,0,0.8414634146341463,False
9235,Jaylen Brown,BOS,20.0,200.66,102.0582,6.6,2.8,0.8,-2.2,0.038,0.146,0.183,0.539,0.077,2016,0,0,0,0.9512195121951219,False
9244,Jeremy Lin,BKN,28.0,190.5,90.7184,14.5,3.8,5.1,-2.9,0.013,0.146,0.259,0.5660000000000001,0.338,2016,0,0,0,0.43902439024390244,False
9245,Jared Dudley,PHX,31.0,200.66,102.0582,6.8,3.5,1.9,-1.0,0.024,0.156,0.138,0.579,0.126,2016,0,0,0,0.7804878048780488,True
9248,James Johnson,MIA,30.0,205.74,113.398,12.8,4.9,3.6,2.6,0.035,0.163,0.219,0.564,0.21,2016,0,0,0,0.926829268292683,False
9249,James Harden,HOU,27.0,195.58,99.79024,29.1,8.1,11.2,6.3,0.035,0.212,0.341,0.613,0.505,2016,1,1,4,0.9878048780487805,True
9250,James Ennis III,MEM,26.0,200.66,95.25431999999999,6.7,4.0,1.0,0.7,0.051,0.14300000000000002,0.129,0.581,0.067,2016,0,0,0,0.7804878048780488,True
9251,Jameer Nelson,DEN,35.0,182.88,86.18248,9.2,2.6,5.1,1.1,0.015,0.08900000000000001,0.157,0.544,0.258,2016,0,0,1,0.9146341463414634,True
9252,Jamal Murray,DEN,20.0,193.04,93.893544,9.9,2.6,2.1,1.0,0.026,0.104,0.21600000000000005,0.518,0.142,2016,0,0,0,1.0,True
9253,Jamal Crawford,LAC,37.0,195.58,88.45044,12.3,1.6,2.6,-1.7,0.009000000000000001,0.058,0.225,0.525,0.159,2016,0,0,0,1.0,True
9256,Jahlil Okafor,PHI,21.0,210.82,124.7378,11.8,4.8,1.2,-14.5,0.075,0.163,0.247,0.546,0.097,2016,0,0,0,0.6097560975609756,False
9257,Jae Crowder,BOS,26.0,198.12,106.59412,13.9,5.8,2.2,7.8,0.024,0.171,0.17,0.613,0.097,2016,0,0,0,0.8780487804878049,False
9258,Jabari Parker,MIL,22.0,203.2,113.398,20.1,6.2,2.8,-2.5,0.053,0.151,0.26,0.563,0.13699999999999998,2016,0,0,0,0.6219512195121951,False
9262,Jerryd Bayless,PHI,28.0,190.5,90.7184,11.0,4.0,4.3,-12.9,0.047,0.127,0.284,0.453,0.361,2016,0,0,0,0.036585365853658534,False
9263,Jimmy Butler,CHI,27.0,200.66,104.779752,23.9,6.2,5.5,3.0,0.05,0.131,0.265,0.586,0.243,2016,1,1,2,0.926829268292683,False
9264,Jrue Holiday,NOP,27.0,193.04,92.98636,15.4,3.9,7.3,0.9,0.022,0.103,0.235,0.532,0.355,2016,0,0,1,0.8170731707317073,True
9265,Josh Richardson,MIA,23.0,198.12,90.7184,10.2,3.2,2.6,1.2,0.023,0.095,0.168,0.493,0.128,2016,0,0,0,0.6463414634146342,False
9266,Josh McRoberts,MIA,30.0,208.28,108.86208,4.9,3.4,2.3,-9.3,0.065,0.154,0.175,0.439,0.2,2016,0,0,0,0.2682926829268293,False
9267,Josh Huestis,OKC,25.0,200.66,104.32616,7.0,4.5,1.5,6.4,0.133,0.172,0.146,0.612,0.115,2016,0,0,0,0.024390243902439025,False
9272,Jordan Farmar,SAC,30.0,187.96,81.64656,6.0,1.5,4.5,-6.4,0.038,0.061,0.191,0.5,0.34600000000000003,2016,0,0,0,0.024390243902439025,True
9273,Jordan Crawford,NOP,28.0,195.58,88.45044,14.1,1.8,3.0,0.2,0.01,0.077,0.259,0.5820000000000001,0.192,2016,0,0,0,0.23170731707317074,True
9274,Jordan Clarkson,LAL,25.0,195.58,87.996848,14.7,3.0,2.6,-8.9,0.022,0.093,0.232,0.526,0.14300000000000002,2016,0,0,0,1.0,True
9277,Jonas Valanciunas,TOR,25.0,213.36,115.66596,12.0,9.5,0.7,2.5,0.124,0.297,0.195,0.601,0.043,2016,0,0,0,0.975609756097561,False
9279,Jon Leuer,DET,28.0,208.28,103.418976,10.2,5.4,1.5,-2.3,0.055,0.174,0.173,0.551,0.08800000000000001,2016,0,0,0,0.9146341463414634,False
9281,Joakim Noah,NYK,32.0,210.82,104.32616,5.0,8.8,2.2,-6.0,0.162,0.256,0.125,0.491,0.138,2016,0,0,2,0.5609756097560976,False
9282,Jodie Meeks,ORL,29.0,193.04,95.25431999999999,9.1,2.1,1.3,-5.4,0.006999999999999999,0.114,0.196,0.5670000000000001,0.08900000000000001,2016,0,0,0,0.43902439024390244,False
9283,Joe Harris,BKN,25.0,198.12,99.336648,8.2,2.8,1.0,-10.5,0.014,0.117,0.161,0.5579999999999999,0.076,2016,0,0,0,0.6341463414634146,False
9284,Joe Ingles,UTA,29.0,203.2,102.511792,7.1,3.2,2.7,4.8,0.014,0.139,0.139,0.604,0.168,2016,0,0,0,1.0,True
9285,Joe Johnson,UTA,36.0,200.66,108.86208,9.2,3.1,1.8,4.2,0.022,0.129,0.18600000000000005,0.542,0.125,2016,0,0,7,0.9512195121951219,True
9287,Marreese Speights,LAC,29.0,208.28,115.66596,8.7,4.5,0.8,-2.4,0.077,0.245,0.239,0.584,0.085,2016,0,0,0,1.0,True
9289,Joel Embiid,PHI,23.0,213.36,113.398,20.2,7.8,2.1,3.2,0.092,0.247,0.363,0.584,0.174,2016,0,0,0,0.3780487804878049,False
9291,John Henson,MIL,26.0,210.82,103.872568,6.8,5.1,1.0,-1.8,0.093,0.202,0.16399999999999998,0.55,0.076,2016,0,0,0,0.7073170731707317,False
9294,John Wall,WAS,26.0,193.04,95.25431999999999,23.1,4.2,10.7,3.9,0.023,0.105,0.302,0.541,0.45,2016,1,1,3,0.9512195121951219,False
9296,JaMychal Green,MEM,27.0,205.74,102.965384,8.9,7.1,1.1,0.4,0.091,0.212,0.147,0.601,0.064,2016,0,0,0,0.9390243902439024,True
9298,Mason Plumlee,DEN,27.0,210.82,115.66596,10.4,7.5,3.5,0.0,0.09,0.222,0.181,0.5579999999999999,0.187,2016,0,0,0,0.9878048780487805,True
9299,Rondae Hollis-Jefferson,BKN,22.0,200.66,97.068688,8.7,5.8,2.0,-4.7,0.058,0.21,0.187,0.517,0.135,2016,0,0,0,0.9512195121951219,False
9302,Rudy Gay,SAC,30.0,203.2,104.32616,18.7,6.3,2.8,1.7,0.039,0.17600000000000002,0.251,0.5589999999999999,0.14,2016,0,0,0,0.36585365853658536,True
9303,Rudy Gobert,UTA,25.0,215.9,111.13004,14.0,12.8,1.2,8.1,0.138,0.28800000000000003,0.16699999999999998,0.6809999999999999,0.057,2016,0,0,0,0.9878048780487805,True
9304,Russell Westbrook,OKC,28.0,190.5,90.7184,31.6,10.7,10.4,3.3,0.053,0.279,0.408,0.5539999999999999,0.5429999999999999,2016,1,1,5,0.9878048780487805,False
9305,Ryan Anderson,HOU,29.0,208.28,108.86208,13.6,4.6,0.9,7.9,0.058,0.115,0.179,0.583,0.046,2016,0,0,0,0.8780487804878049,True
9308,Sam Dekker,HOU,23.0,205.74,104.32616,6.5,3.7,1.0,2.8,0.073,0.145,0.15,0.5489999999999999,0.079,2016,0,0,0,0.9390243902439024,True
